box,coatcolor,cohort,cued_age,epm1_age,ext01_age,lga01_age,oft1_age,pr_age,prime_age,room,sex,site,surgery_weight,tf1_age,labanimalid,rfid,lga_total_heroin_consumption,lga_escalation_of_heroin_intake_12h,lga_escalation_of_heroin_intake_1h,pr_breakpoints,prime_active,prime_extinction_before_priming_active,ext_burst,ext_day_6_active,ext_de_escalation,cued_active,epm_percent_open_1,epm_percent_open_2,epm_percent_closed_1,epm_percent_closed_2,oft_distance_1,oft_distance_2,oft_time_1,oft_time_2,tf_bl_1,tf_bl_2,tf_test_1,tf_test_2,fst_swim,fst_climb,fst_float,fst_dive,room_box,oft_distance_diff,oft_time_diff,epm_percent_closed_diff,epm_percent_open_diff,tf_bl_diff,tf_test_diff
1,ALBINO,C15us,116,71,110,84,71,103,109,r,M,us,305.0,71,KAL561,933000320524200,5540.0,1620.0,346.6666667,2.0,0.0,1.0,1.0,0.0,0.0,1.0,3.066666667,0.0,73.43333333,60.73333333,3505.0,2804.0,549.0,394.3,2.575,3.125,5.25,5.1,40.0,3.0,17.0,0.0,R_1,-701.0,-154.7,-12.699999999999996,-3.066666667,0.5499999999999998,-0.1500000000000003
2,BLACKHOOD,C02us,101,60,95,70,57,90,93,r,F,us,148.0,58,KAL072,933000320046722,5800.0,-213.333333333333,-20.0,12.0,17.0,8.0,9.0,19.0,-5.0,44.0,54.0666666666667,34.8,43.9333333333333,43.9333333333333,,14789.0,,1002.8,2.6,2.725,3.8,5.55,40.0,11.0,9.0,0.0,R_2,,,0.0,-19.2666666666667,0.125,1.75
3,BROWNHOOD,C17us,116,71,110,84,71,105,109,r,F,us,170.0,71,KAL644,933000320697637,9000.0,1326.67,113.3333333,15.0,29.0,7.0,3.0,32.0,15.0,36.0,19.26666667,24.26666667,50.13333333,41.2,9989.0,7310.0,969.0,631.5,3.8,3.05,4.8,5.45,45.0,4.0,11.0,0.0,R_3,-2679.0,-337.5,-8.933333329999996,5.0,-0.75,0.6500000000000004
4,BLACKHOOD,C13us,108,65,102,76,65,97,101,r,F,us,143.0,65,KAL504,933000320500125,1480.0,80.0,33.33333333,2.0,6.0,1.0,1.0,2.0,0.0,5.0,8.033333333,37.33333333,76.83333333,42.0,8679.0,6441.0,849.4,575.4,2.3,2.15,6.3,6.95,40.0,7.0,13.0,0.0,R_4,-2238.0,-274.0,-34.83333333,29.299999997,-0.1499999999999999,0.6500000000000004
4,ALBINO,C02us,99,54,93,68,56,88,91,r,M,us,192.0,57,KAL077,933000320046973,4260.0,373.333333333333,20.0,12.0,23.0,11.0,30.0,16.0,-7.0,27.0,14.2333333333333,47.1,22.0333333333333,22.0333333333333,9124.0,11365.0,1024.0,1090.3,1.675,4.0,7.45,5.625,41.0,6.0,13.0,0.0,R_4,2241.0,66.29999999999995,0.0,32.8666666666667,2.325,-1.825
3,BLACK,C17us,116,71,110,84,71,105,109,r,F,us,179.0,71,KAL643,933000320697636,5280.0,1073.33,220.0,4.0,2.0,5.0,6.0,3.0,-4.0,0.0,4.933333333,2.7,64.43333333,54.4,7745.0,5625.0,756.2,526.4,2.175,2.375,2.3,2.975,46.0,6.0,8.0,0.0,R_3,-2120.0,-229.80000000000007,-10.033333329999998,-2.233333333,0.2000000000000001,0.6750000000000003
3,BROWN,C12us,115,70,109,83,70,104,108,r,F,us,162.0,70,KAL448,933000320188328,6800.0,546.6666666666665,60.0,6.0,1.0,8.0,4.0,9.0,-1.0,28.0,2.833333333,0.0,64.76666667,97.56666667,12296.0,9925.0,1167.1,892.2,2.075,2.425,3.4,3.175,28.0,4.0,28.0,0.0,R_3,-2371.0,-274.89999999999986,32.8,-2.833333333,0.3499999999999996,-0.2250000000000001
1,BROWN,C04us,121,75,115,89,75,110,114,r,M,us,253.0,75,KAL129,933000320047811,6860.0,786.666666666667,73.3333333333333,15.0,5.0,15.0,19.0,4.0,-1.0,8.0,8.6,3.83333333,56.8666667,56.8666667,8425.0,6353.0,913.2,765.6,2.6,2.1,6.85,2.35,47.0,5.0,8.0,0.0,R_1,-2072.0,-147.60000000000002,0.0,-4.766666669999999,-0.5,-4.5
3,BROWN,C09us,116,71,110,84,71,105,109,r,F,us,208.0,71,KAL324,933000320188071,3500.0,580.0,33.33333333,9.0,6.0,9.0,26.0,9.0,4.0,28.0,17.83333333,34.16666667,52.76666667,34.86666667,8080.0,7537.0,734.7,602.1,2.6,2.075,9.575,3.675,49.0,1.0,8.0,2.0,R_3,-543.0,-132.60000000000002,-17.9,16.33333334,-0.5249999999999999,-5.9
1,BROWNHOOD,C10us,114,70,108,82,70,103,107,r,M,us,267.0,70,KAL378,933000320188084,5200.0,-33.33,20.0,4.0,4.0,4.0,7.0,9.0,6.0,4.0,12.86666667,16.76666667,58.93333333,48.03333333,5185.0,6288.0,632.4,663.6,2.475,1.875,5.85,4.725,46.0,0.0,14.0,0.0,R_1,1103.0,31.200000000000045,-10.900000000000006,3.899999999999999,-0.6000000000000001,-1.125
3,BLACK,C12us,115,70,109,83,70,104,108,r,F,us,180.0,70,KAL447,933000320188326,11060.0,-733.3333333333335,26.66666667,4.0,19.0,4.0,9.0,6.0,-3.0,14.0,10.8,0.0,64.13333333,66.43333333,6352.0,6596.0,646.6,646.9,1.975,1.8,5.55,3.0,27.0,1.0,32.0,0.0,R_3,244.0,0.2999999999999545,2.299999999999997,-10.8,-0.175,-2.55
1,BLACKHOOD,C06us,115,69,109,83,69,104,108,r,M,us,300.0,69,KAL205,933000320187339,2500.0,-106.666666666667,-66.6666666666667,9.0,2.0,12.0,13.0,3.0,-9.0,8.0,8.93333333333333,22.5333333333333,42.0,42.0,5755.0,6646.0,763.9,660.3,1.375,2.4,8.425,8.0,38.0,0.0,22.0,0.0,R_1,891.0,-103.60000000000002,0.0,13.59999999999997,1.025,-0.4250000000000007
4,BLACKHOOD,C07us,108,65,102,77,65,97,101,r,F,us,200.0,65,KAL263,933000320048076,5500.0,-140.0,26.6666666666667,4.0,7.0,8.0,21.0,0.0,-3.0,4.0,25.23333333,27.3946,50.8886,50.8886,7215.0,9807.0,660.4,768.1,3.05,2.35,3.3,4.275,43.0,8.0,6.0,3.0,R_4,2592.0,107.70000000000005,0.0,2.16126667,-0.6999999999999997,0.9750000000000004
4,BLACKHOOD,C14us,110,67,104,78,67,99,103,r,F,us,180.0,67,KAL544,933000320500300,2420.0,133.33333333333331,20.0,4.0,1.0,0.0,1.0,2.0,1.0,1.0,32.3,49.33333333,42.86666667,34.46666667,5346.0,4826.0,625.7,531.6,2.0,2.775,3.6,4.925,42.0,13.0,5.0,0.0,R_4,-520.0,-94.10000000000002,-8.399999999999999,17.033333330000005,0.7749999999999999,1.3249999999999995
3,BLACK,C03us,116,64,110,84,64,104,108,r,F,us,166.0,64,KAL084,933000320047063,13620.0,-233.333333333333,340.0,15.0,24.0,4.0,22.0,22.0,-15.0,16.0,7.9,40.2333333,28.8,28.8,8346.0,4232.0,867.4,518.7,2.8,4.025,4.275,6.15,44.0,7.0,9.0,0.0,R_3,-4114.0,-348.69999999999993,0.0,32.3333333,1.2250000000000003,1.875
1,ALBINO,C14us,114,69,108,82,69,103,107,r,M,us,286.0,69,KAL522,933000320500402,7520.0,366.6666666666666,0.0,15.0,3.0,0.0,21.0,3.0,0.0,17.0,0.0,0.0,92.26666667,53.83333333,7911.0,6752.0,980.2,744.5,3.175,2.0,9.9,10.1,35.0,8.0,17.0,0.0,R_1,-1159.0,-235.70000000000005,-38.43333334,0.0,-1.1749999999999998,0.1999999999999993
1,ALBINO,C12us,112,68,106,80,68,101,105,r,M,us,282.0,68,KAL454,933000320499885,2800.0,-120.0,-6.666666667,4.0,1.0,0.0,0.0,0.0,-2.0,7.0,5.9,0.0,73.23333333,73.33333333,4374.0,5678.0,610.9,825.3,2.875,1.925,3.4,7.35,34.0,1.0,25.0,0.0,R_1,1304.0,214.4,0.1000000000000085,-5.9,-0.95,3.95
1,BLACK,C07us,114,69,108,83,69,103,107,r,M,us,268.0,69,KAL246,933000320048322,3740.0,366.666666666667,126.666666666667,12.0,7.0,4.0,12.0,8.0,1.0,9.0,33.86666667,19.96666667,42.66666667,42.66666667,4630.0,4041.0,620.0,544.8,2.575,2.45,10.1,6.275,24.0,10.0,26.0,0.0,R_1,-589.0,-75.20000000000005,0.0,-13.900000000000002,-0.125,-3.8249999999999993
4,BROWNHOOD,C03us,110,60,104,78,60,98,102,o,F,us,132.0,60,KAL104,933000320047198,13640.0,-780.0,-23.3333333333333,12.0,29.0,9.0,10.0,18.0,-4.0,37.0,29.6,4.1,17.0,17.0,9541.0,3706.0,952.3,475.9,3.65,4.225,5.7,4.725,42.0,9.0,9.0,0.0,O_4,-5835.0,-476.4,0.0,-25.5,0.5749999999999997,-0.9750000000000004
1,ALBINO,C10us,114,69,108,82,69,103,107,r,M,us,230.0,69,KAL370,933000320188214,3920.0,106.67,26.66666667,2.0,2.0,0.0,2.0,4.0,0.0,8.0,22.76666667,43.73333333,45.36666667,26.43333333,12895.0,11288.0,1344.4,1101.3,2.65,1.95,3.6,4.775,57.0,0.0,3.0,0.0,R_1,-1607.0,-243.1000000000001,-18.93333334,20.96666666,-0.7,1.1750000000000005
3,BROWNHOOD,C14us,115,70,109,83,70,104,108,r,F,us,172.0,70,KAL523,933000320500029,12360.0,1153.333333333333,80.0,12.0,6.0,2.0,19.0,1.0,-5.0,2.0,30.03333333,35.86666667,42.8,42.73333333,7807.0,7455.0,798.5,672.6,1.65,2.525,4.725,3.925,42.0,2.0,16.0,0.0,R_3,-352.0,-125.89999999999998,-0.0666666699999964,5.833333339999999,0.875,-0.7999999999999998
1,BLACKHOOD,C11us,114,70,108,82,70,103,107,r,M,us,254.0,70,KAL417,933000320188135,3900.0,126.66666666666669,13.33333333,2.0,2.0,8.0,10.0,3.0,-7.0,21.0,7.9,42.8,65.9,36.66666667,5687.0,4968.0,683.2,503.9,2.475,2.9,6.45,3.625,57.0,3.0,0.0,0.0,R_1,-719.0,-179.30000000000007,-29.233333330000008,34.9,0.4249999999999998,-2.825
1,BROWN,C09us,116,71,110,84,71,105,109,r,M,us,251.0,71,KAL322,933000320188060,11320.0,966.67,106.6666667,6.0,5.0,2.0,14.0,6.0,6.0,4.0,0.0,0.0,87.5,87.16666667,5818.0,6084.0,847.2,813.5,2.975,2.375,10.1,6.225,34.0,1.0,25.0,0.0,R_1,266.0,-33.700000000000045,-0.3333333300000021,0.0,-0.6000000000000001,-3.875
2,BROWNHOOD,C08us,113,71,107,81,71,102,106,l,M,us,299.0,71,KAL314,933000320048868,5420.0,266.67,40.0,32.0,7.0,2.0,12.0,10.0,1.0,23.0,6.3,32.5,57.96666667,40.36666667,8656.0,5856.0,1045.4,708.1,3.45,3.275,4.225,8.95,,,,,L_2,-2800.0,-337.30000000000007,-17.6,26.2,-0.1750000000000002,4.725
3,BLACK,C15us,114,70,108,82,70,101,107,r,F,us,160.0,70,KAL572,933000320524176,3560.0,193.33,60.0,2.0,6.0,5.0,7.0,9.0,6.0,2.0,18.53333333,5.366666667,50.1,44.03333333,8219.0,6650.0,873.2,600.7,2.7,2.6,6.925,4.125,53.0,7.0,0.0,0.0,R_3,-1569.0,-272.5,-6.066666670000004,-13.166666663,-0.1,-2.8
1,BROWN,C12us,115,70,109,83,70,104,108,r,M,us,299.0,70,KAL441,933000320188347,1300.0,39.99999999999999,13.33333333,4.0,2.0,2.0,9.0,2.0,1.0,24.0,5.8,4.933333333,61.1,44.6,7967.0,8725.0,1025.9,1023.8,2.925,1.475,8.675,4.65,41.0,4.0,12.0,3.0,R_1,758.0,-2.1000000000001364,-16.5,-0.8666666669999996,-1.4499999999999995,-4.025
1,BLACKHOOD,C03us,116,64,110,84,64,104,108,r,M,us,256.0,64,KAL081,933000320047059,3960.0,546.666666666667,73.3333333333333,9.0,7.0,4.0,9.0,24.0,0.0,20.0,7.8,1.33333333,63.7666667,63.7666667,3256.0,2690.0,438.4,375.4,4.175,3.9,7.725,5.1,37.0,5.0,18.0,0.0,R_1,-566.0,-63.0,0.0,-6.46666667,-0.2749999999999999,-2.625
3,BLACK,C12us,115,70,109,83,70,104,108,r,F,us,190.0,70,KAL443,933000320188331,11320.0,733.3333333333333,273.3333333,12.0,6.0,1.0,6.0,2.0,-5.0,12.0,16.23333333,16.36666667,54.23333333,27.5,5667.0,2757.0,556.4,244.2,3.025,2.075,4.65,2.75,18.0,2.0,40.0,0.0,R_3,-2910.0,-312.2,-26.73333333,0.13333334,-0.9499999999999996,-1.9000000000000004
2,BLACKHOOD,C03us,109,59,103,77,59,97,101,l,M,us,211.0,59,KAL109,933000320047192,7460.0,100.0,-26.6666666666667,12.0,8.0,6.0,15.0,5.0,-13.0,32.0,24.0,28.0666667,38.5666667,38.5666667,4449.0,6618.0,519.1,642.1,2.55,3.65,2.525,5.375,31.0,10.0,19.0,0.0,L_2,2169.0,123.0,0.0,4.066666699999999,1.1,2.85
3,BROWNHOOD,C06us,113,68,107,81,68,102,106,r,F,us,165.0,68,KAL219,933000320187393,12340.0,-26.6666666666667,73.3333333333333,9.0,22.0,3.0,2.0,1.0,-8.0,6.0,35.2666666666667,43.2333333333333,29.3,29.3,11968.0,11584.0,925.7,812.6,2.95,2.325,2.975,3.05,36.0,3.0,21.0,0.0,R_3,-384.0,-113.10000000000002,0.0,7.966666666666597,-0.625,0.0749999999999997
4,BROWN,C14us,106,64,100,74,64,95,99,l,F,us,204.0,64,KAL555,933000320500148,19040.0,-406.66666666666674,-60.0,6.0,11.0,0.0,7.0,2.0,-6.0,19.0,10.46666667,21.33333333,58.86666667,30.96666667,6090.0,7783.0,594.7,781.1,2.525,1.85,3.85,3.575,41.0,4.0,15.0,0.0,L_4,1693.0,186.4,-27.9,10.866666659999998,-0.6749999999999998,-0.2749999999999999
4,BROWN,C06us,108,64,102,76,64,97,101,l,F,us,151.0,64,KAL228,933000320048182,15420.0,-240.0,100.0,9.0,9.0,1.0,7.0,5.0,-3.0,16.0,11.6,4.13333333333333,64.2666666666667,64.2666666666667,14095.0,10403.0,1236.3,922.1,2.6,2.275,5.75,3.575,36.0,1.0,23.0,0.0,L_4,-3692.0,-314.19999999999993,0.0,-7.466666666666669,-0.3250000000000002,-2.175
3,BLACKHOOD,C08us,119,75,113,87,75,108,112,r,F,us,180.0,75,KAL291,933000320048709,3540.0,-86.67,-6.666666667,6.0,2.0,3.0,3.0,11.0,5.0,21.0,25.36666667,0.9,43.8,80.7,4178.0,2536.0,527.5,347.7,2.575,1.75,3.05,4.1,29.0,14.0,17.0,0.0,R_3,-1642.0,-179.8,36.900000000000006,-24.46666667,-0.8250000000000002,1.0499999999999998
2,BLACKHOOD,C07us,108,65,102,77,65,97,101,r,M,us,270.0,65,KAL261,933000320048081,7840.0,993.333333333333,146.666666666667,12.0,16.0,17.0,14.0,18.0,-1.0,31.0,9.766666667,14.7448,73.2304,73.2304,2819.0,2936.0,421.6,431.6,2.375,2.45,6.55,6.15,45.0,2.0,13.0,0.0,R_2,117.0,10.0,0.0,4.978133332999999,0.0750000000000001,-0.3999999999999994
1,BROWNHOOD,C04us,120,75,114,88,75,109,113,r,M,us,267.0,75,KAL133,933000320047744,15900.0,-33.3333333333333,23.3333333333333,32.0,24.0,50.0,170.0,53.0,-10.0,77.0,48.7333333,49.5333333,21.5,21.5,7109.0,7528.0,841.8,809.6,4.225,3.275,8.35,6.825,42.0,1.0,17.0,0.0,R_1,419.0,-32.19999999999993,0.0,0.8000000000000043,-0.9499999999999996,-1.5249999999999997
2,ALBINO,C10us,109,66,103,77,66,98,102,l,M,us,264.0,66,KAL385,933000320188731,8800.0,1173.33,100.0,20.0,12.0,5.0,35.0,16.0,9.0,40.0,9.2,8.6,51.06666667,30.2,5424.0,6226.0,792.8,760.2,2.425,2.075,5.3,3.925,50.0,7.0,3.0,0.0,L_2,802.0,-32.59999999999991,-20.86666667,-0.5999999999999996,-0.3499999999999996,-1.375
2,BLACK,C06us,108,64,102,76,64,97,101,l,M,us,240.0,64,KAL226,933000320187283,2260.0,153.333333333333,26.6666666666667,6.0,1.0,2.0,12.0,5.0,-4.0,9.0,15.9666666666667,17.4666666666667,46.9,46.9,7291.0,4898.0,921.5,632.2,1.8,2.25,6.15,6.95,41.0,3.0,16.0,0.0,L_2,-2393.0,-289.29999999999995,0.0,1.5,0.4499999999999999,0.7999999999999998
1,ALBINO,C14us,112,68,106,80,68,101,105,r,M,us,302.0,68,KAL538,933000320500037,7840.0,466.66666666666674,13.33333333,15.0,1.0,3.0,11.0,1.0,-1.0,5.0,0.0,0.0,75.06666667,61.13333333,4987.0,5367.0,636.1,621.9,2.25,2.025,3.825,5.925,42.0,4.0,14.0,0.0,R_1,380.0,-14.200000000000044,-13.933333340000004,0.0,-0.2250000000000001,2.1
3,BROWN,C03us,116,64,110,84,64,104,108,r,F,us,157.0,64,KAL083,933000320047074,7180.0,220.0,113.333333333333,2.0,4.0,8.0,26.0,6.0,-5.0,22.0,0.5,54.1666667,26.7666667,26.7666667,6897.0,4253.0,716.4,470.7,3.475,3.525,4.325,4.15,29.0,17.0,14.0,0.0,R_3,-2644.0,-245.7,0.0,53.6666667,0.0499999999999998,-0.1749999999999998
3,BROWN,C02us,102,57,96,71,59,91,94,r,F,us,178.0,60,KAL075,933000320046712,5060.0,-66.6666666666666,66.6666666666667,9.0,5.0,5.0,4.0,7.0,-3.0,16.0,31.9,42.4666666666667,21.8666666666667,21.8666666666667,8082.0,9070.0,916.5,808.3,1.95,2.925,4.0,3.5,37.0,10.0,13.0,0.0,R_3,988.0,-108.20000000000005,0.0,10.566666666666698,0.975,-0.5
4,BROWNHOOD,C04us,117,73,111,85,73,106,110,o,F,us,205.0,73,KAL144,933000320047728,18320.0,1820.0,226.666666666667,20.0,33.0,24.0,10.0,5.0,-3.0,15.0,18.5333333,44.5,30.6,30.6,6548.0,6536.0,765.3,728.4,2.875,3.075,4.25,6.975,33.0,7.0,20.0,0.0,O_4,-12.0,-36.89999999999998,0.0,25.9666667,0.2000000000000001,2.725
1,BROWNHOOD,C17us,115,70,109,83,70,104,108,r,M,us,295.0,70,KAL649,933000320697632,5780.0,-53.33,-13.33333333,4.0,1.0,0.0,0.0,8.0,7.0,7.0,3.133333333,9.9,85.66666667,71.43333333,7951.0,6292.0,875.8,659.9,1.9,2.45,4.775,2.4,51.0,6.0,3.0,0.0,R_1,-1659.0,-215.9,-14.23333334,6.766666667000001,0.5500000000000003,-2.3750000000000004
3,BROWNHOOD,C05us,114,69,107,82,69,102,107,r,F,us,183.0,69,KAL175,933000320187110,9500.0,-1333.33333333333,6.66666666666666,6.0,7.0,11.0,14.0,22.0,15.0,23.0,16.3666666666667,20.0,60.1,60.1,6509.0,6335.0,660.8,618.3,3.0,2.925,5.025,6.0,46.0,3.0,11.0,0.0,R_3,-174.0,-42.5,0.0,3.633333333333301,-0.0750000000000001,0.9749999999999996
1,ALBINO,C03us,114,62,108,82,62,102,106,r,M,us,232.0,62,KAL090,933000320047058,14140.0,1160.0,86.6666666666667,25.0,28.0,12.0,46.0,77.0,11.0,76.0,21.9,15.6666667,52.5,52.5,4559.0,5842.0,606.5,739.1,4.15,3.15,6.75,6.85,31.0,3.0,26.0,0.0,R_1,1283.0,132.60000000000002,0.0,-6.233333299999998,-1.0000000000000004,0.0999999999999996
1,BROWNHOOD,C05us,114,69,107,82,69,102,107,r,M,us,277.0,69,KAL173,933000320186927,7060.0,340.0,20.0,12.0,5.0,6.0,18.0,14.0,6.0,29.0,4.0,5.43333333333333,43.0,43.0,12336.0,9177.0,1275.6,1055.0,2.95,2.825,7.35,6.125,42.0,6.0,12.0,0.0,R_1,-3159.0,-220.5999999999999,0.0,1.43333333333333,-0.125,-1.2249999999999996
3,BLACKHOOD,C15us,116,71,110,84,71,103,109,r,F,us,184.0,71,KAL567,933000320524188,3940.0,260.0,93.33333333,4.0,2.0,0.0,1.0,2.0,0.0,4.0,21.53333333,19.0,66.76666667,50.43333333,6696.0,5450.0,683.7,527.1,2.175,3.025,5.6,4.775,52.0,4.0,4.0,0.0,R_3,-1246.0,-156.60000000000002,-16.333333340000003,-2.5333333300000014,0.8500000000000001,-0.8249999999999993
4,ALBINO,C09us,106,64,100,74,64,95,99,l,F,us,168.0,64,KAL352,933000320188249,8900.0,160.0,100.0,6.0,3.0,7.0,16.0,6.0,3.0,13.0,6.966666667,25.06666667,60.3,35.13333333,6123.0,3735.0,728.3,411.9,2.525,2.05,5.325,2.825,51.0,7.0,2.0,0.0,L_4,-2388.0,-316.4,-25.16666667,18.100000003,-0.4750000000000001,-2.5
1,BLACKHOOD,C10us,114,69,108,82,69,103,107,r,M,us,263.0,69,KAL369,933000320188216,3760.0,-66.67,60.0,2.0,2.0,1.0,1.0,3.0,2.0,5.0,4.3,17.76666667,63.53333333,45.56666667,5911.0,7293.0,762.3,801.2,2.275,1.625,4.25,8.225,41.0,2.0,17.0,0.0,R_1,1382.0,38.90000000000009,-17.96666666,13.46666667,-0.6499999999999999,3.975
4,BROWNHOOD,C12us,107,64,101,75,64,96,100,r,F,us,191.0,64,KAL463,933000320500250,6780.0,-6.666666666666714,40.0,12.0,4.0,10.0,14.0,8.0,5.0,19.0,0.066666667,4.3,71.86666667,76.0,11597.0,10315.0,1032.8,889.6,2.625,2.925,3.4,2.575,35.0,4.0,21.0,0.0,R_4,-1282.0,-143.19999999999993,4.133333329999999,4.233333333,0.2999999999999998,-0.8249999999999997
2,BROWN,C06us,107,64,101,75,64,96,100,l,M,us,212.0,64,KAL234,933000320187299,12580.0,886.666666666667,100.0,15.0,5.0,0.0,12.0,11.0,6.0,20.0,2.2,30.0666666666667,42.4666666666667,42.4666666666667,8174.0,5340.0,901.6,593.1,2.55,3.025,5.65,4.475,36.0,1.0,23.0,0.0,L_2,-2834.0,-308.5,0.0,27.8666666666667,0.4750000000000001,-1.1750000000000007
2,BLACKHOOD,C05us,108,64,101,76,64,96,101,l,M,us,210.0,64,KAL186,933000320187013,12000.0,480.0,33.3333333333333,12.0,2.0,13.0,24.0,17.0,13.0,37.0,7.8,30.9333333333333,46.3,46.3,8689.0,10087.0,1078.2,1057.8,3.075,2.85,6.7,6.8,36.0,4.0,20.0,0.0,L_2,1398.0,-20.40000000000009,0.0,23.1333333333333,-0.2250000000000001,0.0999999999999996
4,BROWN,C14us,108,65,102,76,65,97,101,l,F,us,198.0,65,KAL548,933000320500277,21960.0,893.3333333333333,233.3333333,20.0,10.0,1.0,1.0,4.0,3.0,23.0,11.33333333,28.4,54.56666667,31.7,8993.0,8368.0,954.9,782.9,2.725,2.3,5.525,3.45,31.0,15.0,14.0,0.0,L_4,-625.0,-172.0,-22.86666667,17.066666669999996,-0.4250000000000002,-2.075
3,BLACKHOOD,C14us,112,68,106,80,68,101,105,r,F,us,176.0,68,KAL536,933000320500047,6440.0,113.33333333333329,53.33333333,6.0,20.0,3.0,11.0,5.0,4.0,14.0,30.23333333,25.26666667,54.5,45.23333333,9749.0,10023.0,990.6,826.0,2.6,2.85,3.9,4.6,41.0,12.0,7.0,0.0,R_3,274.0,-164.60000000000002,-9.26666667,-4.966666660000001,0.25,0.6999999999999997
4,ALBINO,C13us,107,65,101,75,65,96,100,l,F,us,182.0,65,KAL511,933000320500309,15740.0,806.6666666666667,40.0,15.0,7.0,6.0,12.0,4.0,-3.0,16.0,2.6,13.06666667,73.7,49.8,7016.0,8585.0,814.2,823.1,4.45,2.9,6.875,4.575,37.0,1.0,22.0,0.0,L_4,1569.0,8.899999999999977,-23.90000000000001,10.46666667,-1.5500000000000005,-2.3
1,BROWNHOOD,C08us,120,75,114,88,75,109,113,r,M,us,289.0,75,KAL286,933000320048954,3420.0,-166.67,-53.33333333,6.0,3.0,4.0,5.0,7.0,1.0,11.0,24.73333333,21.4,58.33333333,59.63333333,5967.0,3533.0,795.6,430.9,2.825,3.225,4.5,5.7,48.0,2.0,10.0,0.0,R_1,-2434.0,-364.7000000000001,1.2999999999999972,-3.333333330000002,0.3999999999999999,1.2000000000000002
3,ALBINO,C16us,114,70,108,82,70,103,107,r,F,us,189.0,70,KAL615,933000320525431,5780.0,1013.33,46.66666667,12.0,18.0,4.0,16.0,37.0,17.0,49.0,13.66666667,65.0,54.96666667,21.66666667,6522.0,10277.0,787.3,1002.4,3.125,2.55,3.9,3.575,36.0,11.0,13.0,0.0,R_3,3755.0,215.1,-33.3,51.33333333,-0.5750000000000002,-0.3249999999999997
2,BLACKHOOD,C08us,113,70,107,81,70,102,106,l,M,us,268.0,70,KAL309,933000320048424,6380.0,433.33,60.0,12.0,2.0,31.0,16.0,15.0,2.0,41.0,20.56666667,3.666666667,48.56666667,52.36666667,9600.0,7060.0,1147.4,731.2,2.075,2.125,4.4,4.3,,,,,L_2,-2540.0,-416.2000000000001,3.800000000000004,-16.900000003,0.0499999999999998,-0.1000000000000005
4,BROWNHOOD,C14us,106,64,100,74,64,95,99,l,F,us,143.0,64,KAL556,933000320500149,13060.0,673.3333333333333,120.0,9.0,10.0,4.0,11.0,3.0,-3.0,26.0,18.93333333,14.4,72.23333333,63.6,10410.0,8621.0,1021.7,801.7,2.1,2.3,3.8,2.925,28.0,6.0,26.0,0.0,L_4,-1789.0,-220.0,-8.633333329999992,-4.53333333,0.1999999999999997,-0.875
3,BLACKHOOD,C12us,112,68,106,80,68,101,105,r,F,us,189.0,68,KAL460,933000320499799,5640.0,13.333333333333355,13.33333333,12.0,39.0,7.0,19.0,14.0,1.0,27.0,25.1,28.7,56.0,48.46666667,7567.0,5902.0,776.5,610.7,1.575,2.7,10.05,5.35,35.0,16.0,9.0,0.0,R_3,-1665.0,-165.79999999999995,-7.533333329999998,3.599999999999998,1.1250000000000002,-4.700000000000001
5,BROWN,C02us,107,62,101,76,66,96,99,l,M,us,276.0,63,KAL049,933000320046468,7320.0,1653.33333333333,-46.6666666666667,77.0,221.0,3.0,16.0,38.0,12.0,19.0,9.9,33.4,38.6333333333333,38.6333333333333,8243.0,6601.0,1045.0,789.9,2.475,4.575,4.75,4.325,45.0,6.0,9.0,0.0,L_5,-1642.0,-255.1,0.0,23.5,2.1,-0.4249999999999998
1,BROWNHOOD,C06us,113,68,107,81,68,102,106,r,M,us,342.0,68,KAL218,933000320187391,4940.0,393.333333333333,86.6666666666667,9.0,9.0,8.0,4.0,6.0,1.0,8.0,13.2333333333333,16.0333333333333,46.6666666666667,46.6666666666667,10896.0,8753.0,1239.2,946.5,3.1,3.1,3.525,5.175,31.0,1.0,28.0,0.0,R_1,-2143.0,-292.70000000000005,0.0,2.799999999999999,0.0,1.65
4,BLACK,C03us,109,59,103,77,59,97,101,l,F,us,192.0,59,KAL108,933000320047184,14180.0,666.666666666667,146.666666666667,12.0,10.0,4.0,17.0,9.0,-6.0,15.0,44.0666667,12.6666667,34.3,34.3,8113.0,9731.0,920.0,1146.3,3.275,2.25,5.4,6.95,35.0,2.0,23.0,0.0,L_4,1618.0,226.29999999999995,0.0,-31.4,-1.025,1.5499999999999998
4,BROWNHOOD,C02us,100,55,94,69,57,89,92,r,M,us,200.0,58,KAL074,933000320046723,4020.0,173.333333333333,53.3333333333333,4.0,5.0,6.0,8.0,5.0,-7.0,6.0,26.3,22.7,22.9,22.9,4242.0,6740.0,550.2,773.1,3.25,3.15,4.85,4.05,48.0,7.0,5.0,0.0,R_4,2498.0,222.9,0.0,-3.6000000000000014,-0.1,-0.7999999999999998
4,BROWN,C15us,109,66,103,77,66,96,102,r,F,us,163.0,66,KAL583,933000320524302,5040.0,440.0,53.33333333,9.0,4.0,4.0,5.0,3.0,-2.0,8.0,13.73333333,37.76666667,62.03333333,45.16666667,8684.0,8875.0,828.1,779.5,2.375,2.175,2.875,3.025,47.0,7.0,6.0,0.0,R_4,191.0,-48.60000000000002,-16.86666666,24.03333334,-0.2000000000000001,0.1499999999999999
